Data,potencia
2019-01-03 05:10:00,46.481999999999985
2019-01-03 05:20:00,46.61133333333334
2019-01-03 05:30:00,55.33183333333334
2019-01-03 05:40:00,48.55066666666665
2019-01-03 05:50:00,48.66200000000001
2019-01-03 06:00:00,51.38833333333333
2019-01-03 06:10:00,45.072166666666654
2019-01-03 06:20:00,53.841833333333334
2019-01-03 06:30:00,49.882
2019-01-03 06:40:00,45.27883333333334
2019-01-03 06:50:00,52.687000000000005
2019-01-03 07:00:00,44.68316666666666
2019-01-03 07:10:00,53.06966666666667
2019-01-03 07:20:00,48.572499999999984
2019-01-03 07:30:00,47.377333333333326
2019-01-03 07:40:00,52.073666666666675
2019-01-03 07:50:00,51.321166666666656
2019-01-03 08:00:00,39.93616666666666
2019-01-03 08:10:00,49.43783333333332
2019-01-03 08:20:00,48.12049999999998
2019-01-03 08:30:00,45.606333333333346
2019-01-03 08:40:00,45.23566666666668
2019-01-03 08:50:00,46.98716666666667
2019-01-03 09:00:00,48.138999999999974
2019-01-03 09:10:00,47.54983333333334
2019-01-03 09:20:00,49.50666666666667
2019-01-03 09:30:00,41.09799999999999
2019-01-03 09:40:00,50.02783333333332
2019-01-03 09:50:00,47.56183333333334
2019-01-03 10:00:00,44.042
2019-01-03 10:10:00,47.871999999999986
2019-01-03 10:20:00,44.466833333333334
2019-01-03 10:30:00,44.56416666666667
2019-01-03 10:40:00,50.73333333333333
2019-01-03 10:50:00,46.883666666666684
2019-01-03 11:00:00,44.43066666666666
2019-01-03 11:10:00,44.26866666666667
2019-01-03 11:20:00,47.90983333333332
2019-01-03 11:30:00,44.87066666666669
2019-01-03 11:40:00,46.95866666666665
2019-01-03 11:50:00,47.658666666666676
2019-01-03 12:00:00,47.981333333333325
2019-01-03 12:10:00,44.4765
2019-01-03 12:20:00,44.85716666666667
2019-01-03 12:30:00,44.42199999999998
2019-01-03 12:40:00,47.54833333333332
2019-01-03 12:50:00,44.93433333333334
2019-01-03 13:00:00,48.21650000000002
2019-01-03 13:10:00,47.433333333333316
2019-01-03 13:20:00,47.311666666666675
2019-01-03 13:30:00,45.79233333333334
2019-01-03 13:40:00,44.90983333333333
2019-01-03 13:50:00,45.16333333333333
2019-01-03 14:00:00,49.999833333333335
2019-01-03 14:10:00,49.10549999999999
2019-01-03 14:20:00,47.957333333333324
2019-01-03 14:30:00,43.44083333333334
2019-01-03 14:40:00,45.22566666666667
2019-01-03 14:50:00,46.86366666666667
2019-01-03 15:00:00,44.76866666666667
2019-01-03 15:10:00,46.54916666666666
2019-01-03 15:20:00,44.88183333333333
2019-01-03 15:30:00,38.81250000000001
2019-01-03 15:40:00,38.95733333333335
2019-01-03 15:50:00,140.47150000000002
2019-01-03 16:00:00,205.7473333333334
2019-01-03 16:10:00,230.6171666666667
2019-01-03 16:20:00,209.69683333333322
2019-01-03 16:30:00,198.0111666666667
2019-01-03 16:40:00,181.7773333333334
2019-01-03 16:50:00,188.40650000000005
2019-01-03 17:00:00,187.0583333333333
2019-01-03 17:10:00,181.44683333333333
2019-01-03 17:20:00,191.60533333333333
2019-01-03 17:30:00,188.65766666666676
2019-01-03 17:40:00,174.59133333333335
2019-01-03 17:50:00,167.1716666666667
2019-01-03 18:00:00,181.13499999999996
2019-01-03 18:10:00,187.10133333333332
2019-01-03 18:20:00,178.41
2019-01-03 18:30:00,163.06816666666663
2019-01-03 18:40:00,164.0126666666666
2019-01-03 18:50:00,170.96499999999997
2019-01-03 19:00:00,168.41816666666662
2019-01-03 19:10:00,159.98666666666668
2019-01-03 19:20:00,158.84599999999998
2019-01-03 19:30:00,174.28850000000006
2019-01-03 19:40:00,172.2061666666667
2019-01-03 19:50:00,150.53383333333335
2019-01-03 20:00:00,142.05733333333328
2019-01-03 20:10:00,136.39116666666666
2019-01-03 20:20:00,102.89016666666664
2019-01-03 20:30:00,101.29316666666665
2019-01-03 20:40:00,116.14133333333334
2019-01-03 20:50:00,140.514
2019-01-03 21:00:00,129.78016666666664
2019-01-03 21:10:00,126.90116666666664
2019-01-03 21:20:00,137.7588333333333
2019-01-03 21:30:00,144.8475
2019-01-03 21:40:00,102.97833333333331
2019-01-03 21:50:00,96.65516666666666
2019-01-03 22:00:00,108.76083333333332
2019-01-03 22:10:00,123.43683333333333
2019-01-03 22:20:00,136.36783333333332
2019-01-03 22:30:00,112.08616666666664
2019-01-03 22:40:00,140.48900000000003
2019-01-03 22:50:00,145.99266666666665
2019-01-03 23:00:00,153.71849999999995
2019-01-03 23:10:00,97.83483333333332
2019-01-03 23:20:00,98.01483333333331
2019-01-03 23:30:00,114.42683333333335
2019-01-03 23:40:00,97.70283333333333
2019-01-03 23:50:00,109.283
2019-01-04 00:00:00,104.15616666666669
2019-01-04 00:10:00,95.22116666666666
2019-01-04 00:20:00,107.89516666666664
2019-01-04 00:30:00,95.1768333333333
2019-01-04 00:40:00,94.24383333333331
2019-01-04 00:50:00,110.91933333333331
2019-01-04 01:00:00,99.97216666666665
2019-01-04 01:10:00,96.15233333333332
2019-01-04 01:20:00,103.00749999999998
2019-01-04 01:30:00,118.96216666666669
2019-01-04 01:40:00,91.57466666666666
2019-01-04 01:50:00,102.76500000000001
2019-01-04 02:00:00,80.72316666666667
2019-01-04 02:10:00,50.51366666666666
2019-01-04 02:20:00,59.91783333333334
2019-01-04 02:30:00,43.97233333333332
2019-01-04 02:40:00,52.32066666666666
2019-01-04 02:50:00,48.495000000000005
2019-01-04 03:00:00,47.57733333333333
2019-01-04 03:10:00,50.391
2019-01-04 03:20:00,51.818000000000026
2019-01-04 03:30:00,46.890000000000015
2019-01-04 03:40:00,45.68633333333333
2019-01-04 03:50:00,53.89733333333333
2019-01-04 04:00:00,48.37449999999999
2019-01-04 04:10:00,48.48783333333333
2019-01-04 04:20:00,53.52133333333334
2019-01-04 04:30:00,44.086333333333336
2019-01-04 04:40:00,48.869000000000014
2019-01-04 04:50:00,52.03399999999999
2019-01-04 05:00:00,47.05516666666666
2019-01-04 05:10:00,48.48783333333333
2019-01-04 05:20:00,54.02749999999998
2019-01-04 05:30:00,47.869
